 +4.08000000e-01 +1.65620126e-01 8.4387e-04 
 +4.10000000e-01 +1.67251566e-01 8.4843e-04 
 +4.12000000e-01 +1.68890997e-01 8.5300e-04 
 +4.14000000e-01 +1.70538419e-01 8.5758e-04 
 +4.16000000e-01 +1.72193833e-01 8.6217e-04 
 +4.18000000e-01 +1.73857237e-01 8.6676e-04 
 +4.20000000e-01 +1.75528633e-01 8.7137e-04 
 +4.22000000e-01 +1.77208020e-01 8.7598e-04 
 +4.24000000e-01 +1.78895397e-01 8.8060e-04 
 +4.26000000e-01 +1.80590766e-01 8.8523e-04 
 +4.28000000e-01 +1.82294124e-01 8.8988e-04 
 +4.30000000e-01 +1.84005474e-01 8.9453e-04 
 +4.32000000e-01 +1.85724814e-01 8.9919e-04 
 +4.34000000e-01 +1.87452144e-01 9.0386e-04 
 +4.36000000e-01 +1.89187465e-01 9.0853e-04 
 +4.38000000e-01 +1.90930776e-01 9.1322e-04 
 +4.40000000e-01 +1.92682077e-01 9.1792e-04 
 +4.42000000e-01 +1.94441368e-01 9.2263e-04 
 +4.44000000e-01 +1.96208648e-01 9.2735e-04 
 +4.46000000e-01 +1.97983919e-01 9.3208e-04 
 +4.48000000e-01 +1.99767179e-01 9.3682e-04 
 +4.50000000e-01 +2.01558429e-01 9.4157e-04 
 +4.52000000e-01 +2.03357668e-01 9.4633e-04 
 +4.54000000e-01 +2.05164896e-01 9.5110e-04 
 +4.56000000e-01 +2.06980114e-01 9.5589e-04 
 +4.58000000e-01 +2.08803321e-01 9.6068e-04 
 +4.60000000e-01 +2.10634516e-01 9.6548e-04 
 +4.62000000e-01 +2.12473701e-01 9.7030e-04 
 +4.64000000e-01 +2.14320874e-01 9.7513e-04 
 +4.66000000e-01 +2.16176037e-01 9.7996e-04 
 +4.68000000e-01 +2.18039187e-01 9.8481e-04 
 +4.70000000e-01 +2.19910326e-01 9.8967e-04 
 +4.72000000e-01 +2.21789454e-01 9.9455e-04 
 +4.74000000e-01 +2.23676570e-01 9.9943e-04 
 +4.76000000e-01 +2.25571673e-01 1.0043e-03 
